mode,embedding_name,embedding_label,embedding_family,embedding_source,algorithm,k,eps,min_samples,n_neighbors,assign_labels,n_init,max_iter,metric,evaluation_metric,linkage,n_docs,affinity,gamma,silhouette,davies_bouldin,ari,dunn,metrics_eligible,n_clusters,n_clustered_docs,n_noise,noise_ratio,coverage_ratio,cluster_size_min,cluster_size_max,cluster_size_mean,cluster_size_median,cluster_size_std,largest_cluster_ratio,largest_cluster_doc_ratio,tiny_cluster_count,tiny_cluster_doc_ratio,runtime_sec,selection_eligible,analysis_eligible
full,tfidf_var_min_df_2,Variation: min_df_2,static_tfidf_svd,sklearn_pipeline,hierarchical,20,,0,0,,0,0,cosine,cosine,average,17980,,,0.014057401717666356,3.2905828078137267,0.07204609951327463,0.08322859397441902,1.0,20.0,17980.0,0.0,0.0,1.0,40.0,8801.0,899.0,179.5,1917.9353482325728,0.4894883203559511,0.4894883203559511,0.0,0.0,21.118630409240723,True,True
full,tfidf_var_min_df_2,Variation: min_df_2,static_tfidf_svd,sklearn_pipeline,hierarchical,10,,0,0,,0,0,cosine,cosine,average,17980,,,0.011795107601581057,3.3836685715474646,0.03402002911586789,0.08322859397441902,1.0,10.0,17980.0,0.0,0.0,1.0,40.0,11784.0,1798.0,85.0,3546.124842698012,0.6553948832035595,0.6553948832035595,0.0,0.0,19.232671976089478,True,True
full,tfidf_var_min_df_2,Variation: min_df_2,static_tfidf_svd,sklearn_pipeline,hierarchical,25,,0,0,,0,0,cosine,cosine,average,17980,,,0.007499718070577342,3.2530533106630735,0.07676497819807407,0.08322859397441902,1.0,25.0,17980.0,0.0,0.0,1.0,40.0,8241.0,719.2,149.0,1638.0744061244593,0.4583426028921023,0.4583426028921023,0.0,0.0,19.718648195266724,True,True
full,tfidf_var_min_df_2,Variation: min_df_2,static_tfidf_svd,sklearn_pipeline,hierarchical,15,,0,0,,0,0,cosine,cosine,average,17980,,,-0.004075149917475122,3.2724879638402427,0.04420683269532684,0.08322859397441902,1.0,15.0,17980.0,0.0,0.0,1.0,40.0,10722.0,1198.6666666666667,99.0,2745.5807319318724,0.596329254727475,0.596329254727475,0.0,0.0,19.369382619857788,True,True
full,tfidf_var_min_df_20,Variation: min_df_20,static_tfidf_svd,sklearn_pipeline,hierarchical,30,,0,0,,0,0,euclidean,euclidean,ward,17979,,,0.03788093326286627,3.6973089584406043,0.1511608965773469,0.27519765912588795,1.0,30.0,17979.0,0.0,0.0,1.0,80.0,2743.0,599.3,419.0,505.3964219633271,0.15256688358640635,0.15256688358640635,0.0,0.0,21.33818221092224,True,True
full,tfidf_var_min_df_20,Variation: min_df_20,static_tfidf_svd,sklearn_pipeline,hierarchical,25,,0,0,,0,0,euclidean,euclidean,ward,17979,,,0.03450456232695149,3.6858071047805656,0.12158333856950475,0.27519765912588795,1.0,25.0,17979.0,0.0,0.0,1.0,80.0,3972.0,719.16,436.0,810.1102482995756,0.22092441181378275,0.22092441181378275,0.0,0.0,21.429588079452515,True,True
full,tfidf_var_min_df_20,Variation: min_df_20,static_tfidf_svd,sklearn_pipeline,hierarchical,15,,0,0,,0,0,euclidean,euclidean,ward,17979,,,0.031353852258736804,3.841947704120789,0.11184790761706517,0.27578237630787616,1.0,15.0,17979.0,0.0,0.0,1.0,240.0,5533.0,1198.6,537.0,1402.8264230949362,0.3077479281383837,0.3077479281383837,0.0,0.0,20.569448947906494,True,True
full,tfidf_var_min_df_20,Variation: min_df_20,static_tfidf_svd,sklearn_pipeline,hierarchical,20,,0,0,,0,0,euclidean,euclidean,ward,17979,,,0.02939336713099346,3.73336710157852,0.1062029052487382,0.27519765912588795,1.0,20.0,17979.0,0.0,0.0,1.0,240.0,5189.0,898.95,511.0,1131.414887430778,0.2886144946882474,0.2886144946882474,0.0,0.0,20.993101119995117,True,True
full,tfidf_var_min_df_20,Variation: min_df_20,static_tfidf_svd,sklearn_pipeline,hierarchical,10,,0,0,,0,0,euclidean,euclidean,ward,17979,,,0.027217196900212258,4.131979765982898,0.1011411299986831,0.27578237630787616,1.0,10.0,17979.0,0.0,0.0,1.0,320.0,5937.0,1797.9,985.5,2005.6604124327728,0.3302185883530786,0.3302185883530786,0.0,0.0,19.567956686019897,True,True
full,tfidf_var_min_df_20,Variation: min_df_20,static_tfidf_svd,sklearn_pipeline,hierarchical,25,,0,0,,0,0,cosine,cosine,average,17979,,,0.01763020471682198,3.4127236040812754,0.09446750072222068,0.0853636514506423,1.0,25.0,17979.0,0.0,0.0,1.0,37.0,7115.0,719.16,157.0,1453.6142729073624,0.3957394738305801,0.3957394738305801,0.0,0.0,21.402963399887085,True,True
full,tfidf_var_min_df_20,Variation: min_df_20,static_tfidf_svd,sklearn_pipeline,hierarchical,20,,0,0,,0,0,cosine,cosine,average,17979,,,0.01619090905558905,3.296552243539499,0.08214802515159302,0.0853636514506423,1.0,20.0,17979.0,0.0,0.0,1.0,37.0,8085.0,898.95,109.0,1795.5860735425633,0.4496913065242783,0.4496913065242783,0.0,0.0,21.134079217910767,True,True
full,tfidf_var_min_df_20,Variation: min_df_20,static_tfidf_svd,sklearn_pipeline,hierarchical,30,,0,0,,0,0,cosine,cosine,average,17979,,,0.012510943244949738,3.313191762466537,0.09668695101025299,0.0853636514506423,1.0,30.0,17979.0,0.0,0.0,1.0,9.0,7040.0,599.3,146.5,1306.1470348573575,0.3915679403748818,0.3915679403748818,0.0,0.0,22.23397397994995,True,True
full,tfidf_var_min_df_20,Variation: min_df_20,static_tfidf_svd,sklearn_pipeline,hierarchical,10,,0,0,,0,0,cosine,cosine,average,17979,,,0.01182269208906191,3.230784498921698,0.036799204328849026,0.0853636514506423,1.0,10.0,17979.0,0.0,0.0,1.0,37.0,11530.0,1797.9,92.5,3577.6025058689793,0.6413037432560209,0.6413037432560209,0.0,0.0,19.585854053497314,True,True
full,tfidf_var_min_df_20,Variation: min_df_20,static_tfidf_svd,sklearn_pipeline,hierarchical,15,,0,0,,0,0,cosine,cosine,average,17979,,,-0.0085325954990808,3.122295438912844,0.03499744560167874,0.0853636514506423,1.0,15.0,17979.0,0.0,0.0,1.0,37.0,11471.0,1198.6,84.0,2924.654026262479,0.6380221369375383,0.6380221369375383,0.0,0.0,21.435852527618408,True,True
full,tfidf_var_n_components_200,Variation: n_components_200,static_tfidf_svd,sklearn_pipeline,hierarchical,30,,0,0,,0,0,euclidean,euclidean,ward,17980,,,0.017010054354809553,4.465403907807404,0.1056235998830427,0.34778566470539557,1.0,30.0,17980.0,0.0,0.0,1.0,71.0,4150.0,599.3333333333334,349.5,772.949603071823,0.23081201334816462,0.23081201334816462,0.0,0.0,35.54907751083374,True,True
full,tfidf_var_n_components_200,Variation: n_components_200,static_tfidf_svd,sklearn_pipeline,hierarchical,15,,0,0,,0,0,euclidean,euclidean,ward,17980,,,0.016066677943033618,4.941969303301297,0.12031643449580404,0.35620572782525184,1.0,15.0,17980.0,0.0,0.0,1.0,77.0,4221.0,1198.6666666666667,481.0,1326.8684771127676,0.23476084538375974,0.23476084538375974,0.0,0.0,34.779195070266724,True,True
full,tfidf_var_n_components_200,Variation: n_components_200,static_tfidf_svd,sklearn_pipeline,hierarchical,25,,0,0,,0,0,euclidean,euclidean,ward,17980,,,0.015422396695316089,4.6180079963711735,0.1087745281804872,0.34778566470539557,1.0,25.0,17980.0,0.0,0.0,1.0,77.0,4221.0,719.2,352.0,876.2353108611863,0.23476084538375974,0.23476084538375974,0.0,0.0,35.2617928981781,True,True
full,tfidf_var_n_components_200,Variation: n_components_200,static_tfidf_svd,sklearn_pipeline,hierarchical,20,,0,0,,0,0,euclidean,euclidean,ward,17980,,,0.015283295833455572,4.831672772767993,0.11447558187877105,0.34778566470539557,1.0,20.0,17980.0,0.0,0.0,1.0,77.0,4221.0,899.0,450.0,989.8818111269647,0.23476084538375974,0.23476084538375974,0.0,0.0,35.08356428146362,True,True
full,tfidf_var_n_components_200,Variation: n_components_200,static_tfidf_svd,sklearn_pipeline,hierarchical,10,,0,0,,0,0,euclidean,euclidean,ward,17980,,,0.013263835980821754,5.755941817023702,0.12233495300206726,0.36502547884594916,1.0,10.0,17980.0,0.0,0.0,1.0,186.0,4930.0,1798.0,1107.5,1554.4828078817725,0.27419354838709675,0.27419354838709675,0.0,0.0,34.4974479675293,True,True
full,tfidf_var_n_components_200,Variation: n_components_200,static_tfidf_svd,sklearn_pipeline,hierarchical,10,,0,0,,0,0,cosine,cosine,average,17980,,,0.004493390133310675,3.442707095443969,0.040600707077033775,0.13292642922553813,1.0,10.0,17980.0,0.0,0.0,1.0,30.0,11538.0,1798.0,63.0,3701.2562461953376,0.6417130144605117,0.6417130144605117,0.0,0.0,29.61333680152893,True,True
full,tfidf_var_n_components_200,Variation: n_components_200,static_tfidf_svd,sklearn_pipeline,hierarchical,15,,0,0,,0,0,cosine,cosine,average,17980,,,-0.0035231320422310355,3.766259567881896,0.04391289400178,0.13292642922553813,1.0,15.0,17980.0,0.0,0.0,1.0,30.0,10960.0,1198.6666666666667,75.0,2921.8192886548536,0.6095661846496107,0.6095661846496107,0.0,0.0,29.792500257492065,True,True
full,tfidf_var_n_components_200,Variation: n_components_200,static_tfidf_svd,sklearn_pipeline,hierarchical,30,,0,0,,0,0,cosine,cosine,average,17980,,,-0.009368130794729613,3.8702192560885402,0.07334291006507494,0.13292642922553813,1.0,30.0,17980.0,0.0,0.0,1.0,13.0,8381.0,599.3333333333334,80.0,1645.5733820026244,0.4661290322580645,0.4661290322580645,0.0,0.0,29.740533351898193,True,True
full,tfidf_var_n_components_200,Variation: n_components_200,static_tfidf_svd,sklearn_pipeline,hierarchical,25,,0,0,,0,0,cosine,cosine,average,17980,,,-0.0147329128215963,3.902788116345643,0.047034668340002535,0.13292642922553813,1.0,25.0,17980.0,0.0,0.0,1.0,30.0,10179.0,719.2,75.0,2108.086222145574,0.5661290322580645,0.5661290322580645,0.0,0.0,30.269023656845093,True,True
full,tfidf_var_n_components_200,Variation: n_components_200,static_tfidf_svd,sklearn_pipeline,hierarchical,20,,0,0,,0,0,cosine,cosine,average,17980,,,-0.015364769269236151,3.690459922574245,0.04519116989909567,0.13292642922553813,1.0,20.0,17980.0,0.0,0.0,1.0,30.0,10710.0,899.0,74.0,2529.513708205591,0.5956618464961068,0.5956618464961068,0.0,0.0,29.921438455581665,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,hierarchical,20,,0,0,,0,0,cosine,cosine,average,17980,,,0.07719499194830914,2.8312548139689317,0.13174033151727907,0.05647132753167166,1.0,20.0,17980.0,0.0,0.0,1.0,87.0,6181.0,899.0,600.0,1287.3884417688394,0.34377085650723027,0.34377085650723027,0.0,0.0,17.21652054786682,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,hierarchical,10,,0,0,,0,0,cosine,cosine,average,17980,,,0.07666358019828119,3.090446607711688,0.08297020434606668,0.05647132753167166,1.0,10.0,17980.0,0.0,0.0,1.0,87.0,8729.0,1798.0,1385.5,2403.0161880436845,0.4854838709677419,0.4854838709677419,0.0,0.0,16.56297016143799,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,hierarchical,25,,0,0,,0,0,cosine,cosine,average,17980,,,0.07455033509086748,2.8062050460356844,0.15281597213038972,0.05647132753167166,1.0,25.0,17980.0,0.0,0.0,1.0,87.0,5269.0,719.2,393.0,1005.8253128650124,0.29304783092324804,0.29304783092324804,0.0,0.0,17.428465366363525,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,hierarchical,30,,0,0,,0,0,cosine,cosine,average,17980,,,0.07368551497769366,2.653706831668503,0.15720174401025672,0.05647132753167166,1.0,30.0,17980.0,0.0,0.0,1.0,71.0,5095.0,599.3333333333334,344.5,914.5284516563106,0.28337041156840936,0.28337041156840936,0.0,0.0,17.452536821365356,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,hierarchical,15,,0,0,,0,0,cosine,cosine,average,17980,,,0.07027612302062196,2.9267866659214303,0.11843555358011565,0.05647132753167166,1.0,15.0,17980.0,0.0,0.0,1.0,87.0,6805.0,1198.6666666666667,577.0,1624.626835785854,0.378476084538376,0.378476084538376,0.0,0.0,16.949963331222534,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,hierarchical,30,,0,0,,0,0,euclidean,euclidean,ward,17980,,,0.06929582319150504,2.8324867139324548,0.17569939788059552,0.17454998610348016,1.0,30.0,17980.0,0.0,0.0,1.0,87.0,1822.0,599.3333333333334,495.5,386.24468353047337,0.10133481646273637,0.10133481646273637,0.0,0.0,17.326886415481567,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,hierarchical,25,,0,0,,0,0,euclidean,euclidean,ward,17980,,,0.060158220669223016,2.9741449617776743,0.17483133095691955,0.17454998610348016,1.0,25.0,17980.0,0.0,0.0,1.0,211.0,1879.0,719.2,502.0,499.050859131612,0.10450500556173527,0.10450500556173527,0.0,0.0,17.805269241333008,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,hierarchical,15,,0,0,,0,0,euclidean,euclidean,ward,17980,,,0.055313527517529985,3.2897866752633647,0.16973561023511782,0.18784844411074783,1.0,15.0,17980.0,0.0,0.0,1.0,443.0,3360.0,1198.6666666666667,554.0,896.5486911236644,0.18687430478309233,0.18687430478309233,0.0,0.0,16.610936641693115,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,hierarchical,20,,0,0,,0,0,euclidean,euclidean,ward,17980,,,0.053140844455704425,3.1107815638298857,0.16213231703914363,0.17454998610348016,1.0,20.0,17980.0,0.0,0.0,1.0,370.0,2959.0,899.0,518.0,691.5711098650665,0.16457174638487207,0.16457174638487207,0.0,0.0,16.928624629974365,True,True
full,tfidf_var_n_components_50,Variation: n_components_50,static_tfidf_svd,sklearn_pipeline,hierarchical,10,,0,0,,0,0,euclidean,euclidean,ward,17980,,,0.049776681353939325,3.7145037224531636,0.15298263569481443,0.18784844411074783,1.0,10.0,17980.0,0.0,0.0,1.0,546.0,3851.0,1798.0,1647.0,1088.3723627509107,0.21418242491657397,0.21418242491657397,0.0,0.0,16.009761095046997,True,True
full,tfidf_var_ngram_range_[1_1],Variation: ngram_range_[1_1],static_tfidf_svd,sklearn_pipeline,hierarchical,30,,0,0,,0,0,euclidean,euclidean,ward,17980,,,0.0325963843833707,3.725169710488844,0.13945888033025428,0.21428688873596113,1.0,30.0,17980.0,0.0,0.0,1.0,84.0,3159.0,599.3333333333334,432.0,567.8861583881834,0.1756952169076752,0.1756952169076752,0.0,0.0,19.745985507965088,True,True
full,tfidf_var_ngram_range_[1_1],Variation: ngram_range_[1_1],static_tfidf_svd,sklearn_pipeline,hierarchical,25,,0,0,,0,0,euclidean,euclidean,ward,17980,,,0.02825753387058214,3.6695223440319205,0.12730736936159395,0.21428688873596113,1.0,25.0,17980.0,0.0,0.0,1.0,84.0,3414.0,719.2,423.0,816.7478435845424,0.18987764182424915,0.18987764182424915,0.0,0.0,19.706092834472656,True,True
full,tfidf_var_ngram_range_[1_1],Variation: ngram_range_[1_1],static_tfidf_svd,sklearn_pipeline,hierarchical,15,,0,0,,0,0,euclidean,euclidean,ward,17980,,,0.026248094750873103,4.422615723119639,0.1474382230319951,0.2088743415931478,1.0,15.0,17980.0,0.0,0.0,1.0,363.0,3500.0,1198.6666666666667,639.0,994.279214082018,0.1946607341490545,0.1946607341490545,0.0,0.0,18.785964727401733,True,True
full,tfidf_var_ngram_range_[1_1],Variation: ngram_range_[1_1],static_tfidf_svd,sklearn_pipeline,hierarchical,10,,0,0,,0,0,euclidean,euclidean,ward,17980,,,0.026234891899083568,4.8009442255854,0.12146103530469238,0.2937194946971487,1.0,10.0,17980.0,0.0,0.0,1.0,553.0,5310.0,1798.0,1241.0,1558.1370928130812,0.2953281423804227,0.2953281423804227,0.0,0.0,18.694966316223145,True,True
full,tfidf_var_ngram_range_[1_1],Variation: ngram_range_[1_1],static_tfidf_svd,sklearn_pipeline,hierarchical,20,,0,0,,0,0,euclidean,euclidean,ward,17980,,,0.024358026464700654,3.926188252699472,0.1277204721146517,0.21428688873596113,1.0,20.0,17980.0,0.0,0.0,1.0,302.0,3500.0,899.0,481.0,929.3079145256431,0.1946607341490545,0.1946607341490545,0.0,0.0,19.375890731811523,True,True
full,tfidf_var_ngram_range_[1_1],Variation: ngram_range_[1_1],static_tfidf_svd,sklearn_pipeline,hierarchical,15,,0,0,,0,0,cosine,cosine,average,17980,,,0.010048210188940594,3.6593034606946144,0.05854926708284455,0.0870694960052274,1.0,15.0,17980.0,0.0,0.0,1.0,57.0,9890.0,1198.6666666666667,153.0,2435.2275093350563,0.550055617352614,0.550055617352614,0.0,0.0,19.413039684295654,True,True
full,tfidf_var_ngram_range_[1_1],Variation: ngram_range_[1_1],static_tfidf_svd,sklearn_pipeline,hierarchical,20,,0,0,,0,0,cosine,cosine,average,17980,,,0.010028784997175428,3.518993878993149,0.09122484433124028,0.0870694960052274,1.0,20.0,17980.0,0.0,0.0,1.0,57.0,7791.0,899.0,147.0,1737.5525891321965,0.43331479421579533,0.43331479421579533,0.0,0.0,19.284353017807007,True,True
full,tfidf_var_ngram_range_[1_1],Variation: ngram_range_[1_1],static_tfidf_svd,sklearn_pipeline,hierarchical,30,,0,0,,0,0,cosine,cosine,average,17980,,,0.005251003300105047,3.4704198285199923,0.0930079978876459,0.0870694960052274,1.0,30.0,17980.0,0.0,0.0,1.0,18.0,7371.0,599.3333333333334,138.5,1349.6658434178769,0.40995550611790876,0.40995550611790876,0.0,0.0,21.33025598526001,True,True
full,tfidf_var_ngram_range_[1_1],Variation: ngram_range_[1_1],static_tfidf_svd,sklearn_pipeline,hierarchical,25,,0,0,,0,0,cosine,cosine,average,17980,,,0.003654964753040718,3.4316868845753548,0.09282312687137305,0.0870694960052274,1.0,25.0,17980.0,0.0,0.0,1.0,44.0,7747.0,719.2,141.0,1558.263007325785,0.43086763070077866,0.43086763070077866,0.0,0.0,19.67187190055847,True,True
full,tfidf_var_ngram_range_[1_1],Variation: ngram_range_[1_1],static_tfidf_svd,sklearn_pipeline,hierarchical,10,,0,0,,0,0,cosine,cosine,average,17980,,,-0.0011238033830056205,3.7554796687817182,0.035291376531258786,0.0870694960052274,1.0,10.0,17980.0,0.0,0.0,1.0,57.0,11745.0,1798.0,138.0,3541.706170760076,0.6532258064516129,0.6532258064516129,0.0,0.0,19.332093000411987,True,True
full,word2vec_proxy_glove,Static proxy (GloVe 300),static,glove-wiki-gigaword-300,hierarchical,10,,0,0,,0,0,euclidean,euclidean,ward,17982,,,0.023663807660341263,3.719017599226093,0.16428502452762317,0.12657954812244485,1.0,10.0,17982.0,0.0,0.0,1.0,410.0,4536.0,1798.2,1470.0,1357.3414308861277,0.25225225225225223,0.25225225225225223,0.0,0.0,44.045021057128906,True,True
full,word2vec_proxy_glove,Static proxy (GloVe 300),static,glove-wiki-gigaword-300,hierarchical,15,,0,0,,0,0,euclidean,euclidean,ward,17982,,,0.0065621500834822655,3.8470219641070704,0.1928025156644323,0.13206335731210556,1.0,15.0,17982.0,0.0,0.0,1.0,196.0,2732.0,1198.8,1288.0,756.8936693265882,0.15192970748526305,0.15192970748526305,0.0,0.0,44.24043154716492,True,True
full,word2vec_proxy_glove,Static proxy (GloVe 300),static,glove-wiki-gigaword-300,hierarchical,20,,0,0,,0,0,euclidean,euclidean,ward,17982,,,-0.009780537337064743,4.142170473262633,0.2063285832890099,0.11965802545118083,1.0,20.0,17982.0,0.0,0.0,1.0,196.0,1517.0,899.1,933.5,405.3613079710495,0.08436213991769548,0.08436213991769548,0.0,0.0,44.75023794174194,True,True
full,word2vec_proxy_glove,Static proxy (GloVe 300),static,glove-wiki-gigaword-300,hierarchical,25,,0,0,,0,0,euclidean,euclidean,ward,17982,,,-0.012108380906283855,4.087177487835428,0.20659169425466803,0.11965802545118083,1.0,25.0,17982.0,0.0,0.0,1.0,196.0,1514.0,719.28,642.0,338.1092746435685,0.08419530641752863,0.08419530641752863,0.0,0.0,44.92360997200012,True,True
full,word2vec_proxy_glove,Static proxy (GloVe 300),static,glove-wiki-gigaword-300,hierarchical,30,,0,0,,0,0,euclidean,euclidean,ward,17982,,,-0.015796655789017677,4.0253045041607685,0.20186652111039335,0.11965802545118083,1.0,30.0,17982.0,0.0,0.0,1.0,41.0,1215.0,599.4,570.0,291.3861813241436,0.06756756756756757,0.06756756756756757,0.0,0.0,44.4997341632843,True,True
full,fasttext,fastText wiki-news 300,static,fasttext-wiki-news-subwords-300,kmeans,15,,0,0,,10,300,,euclidean,,17982,,,0.021023966372013092,3.347800732280752,0.12517959005227502,0.022805301753202965,1.0,15.0,17982.0,0.0,0.0,1.0,79.0,2499.0,1198.8,1064.0,642.2698498294934,0.1389723056389723,0.1389723056389723,0.0,0.0,9.586001634597778,True,True
full,fasttext,fastText wiki-news 300,static,fasttext-wiki-news-subwords-300,kmeans,10,,0,0,,10,300,,euclidean,,17982,,,0.02034265175461769,3.325837378149045,0.11272538273814403,0.02763035998141177,1.0,10.0,17982.0,0.0,0.0,1.0,334.0,3105.0,1798.2,1790.5,793.0417139091738,0.17267267267267267,0.17267267267267267,0.0,0.0,8.965259313583374,True,True
full,fasttext,fastText wiki-news 300,static,fasttext-wiki-news-subwords-300,kmeans,20,,0,0,,10,300,,euclidean,,17982,,,0.011719383299350739,3.344491311043143,0.14732316816099628,0.03890292200494493,1.0,20.0,17982.0,0.0,0.0,1.0,77.0,1493.0,899.1,882.0,405.04603442078036,0.08302747191636081,0.08302747191636081,0.0,0.0,11.08958101272583,True,True
full,fasttext,fastText wiki-news 300,static,fasttext-wiki-news-subwords-300,kmeans,25,,0,0,,10,300,,euclidean,,17982,,,0.0077723488211631775,3.430103875642534,0.14437807775844227,0.00906468447965835,1.0,25.0,17982.0,0.0,0.0,1.0,43.0,1354.0,719.28,622.0,341.75892321927745,0.07529751974196419,0.07529751974196419,0.0,0.0,11.719137907028198,True,True
full,fasttext,fastText wiki-news 300,static,fasttext-wiki-news-subwords-300,kmeans,30,,0,0,,10,300,,euclidean,,17982,,,0.006033224519342184,3.422473329269807,0.1435941266687768,0.04986311530681052,1.0,30.0,17982.0,0.0,0.0,1.0,53.0,1295.0,599.4,572.0,269.3666151053863,0.0720164609053498,0.0720164609053498,0.0,0.0,12.54594612121582,True,True
full,sbert,SBERT MiniLM-L6-v2,transformer,sentence-transformers/all-MiniLM-L6-v2,kmeans,10,,0,0,,10,300,,euclidean,,17986,,,0.03585391491651535,4.747578723724252,0.30362122475038594,0.09491199920304544,1.0,10.0,17986.0,0.0,0.0,1.0,868.0,2368.0,1798.6,1882.0,455.4556399914266,0.13165795618814632,0.13165795618814632,0.0,0.0,10.862421751022339,True,True
full,sbert,SBERT MiniLM-L6-v2,transformer,sentence-transformers/all-MiniLM-L6-v2,kmeans,25,,0,0,,10,300,,euclidean,,17986,,,0.034187547862529755,4.184970729896962,0.37326099094620363,0.06573472699642527,1.0,25.0,17986.0,0.0,0.0,1.0,253.0,1224.0,719.44,747.0,226.7553889106056,0.06805293005671077,0.06805293005671077,0.0,0.0,12.879241943359375,True,True
full,sbert,SBERT MiniLM-L6-v2,transformer,sentence-transformers/all-MiniLM-L6-v2,kmeans,15,,0,0,,10,300,,euclidean,,17986,,,0.03401116654276848,4.543363340192601,0.35963519549496104,0.115897236259166,1.0,15.0,17986.0,0.0,0.0,1.0,656.0,1721.0,1199.0666666666666,1060.0,357.19377871899667,0.09568553319248305,0.09568553319248305,0.0,0.0,11.165053367614746,True,True
full,sbert,SBERT MiniLM-L6-v2,transformer,sentence-transformers/all-MiniLM-L6-v2,kmeans,20,,0,0,,10,300,,euclidean,,17986,,,0.03393160179257393,4.45190937045498,0.3884742871312199,0.06544223214164331,1.0,20.0,17986.0,0.0,0.0,1.0,630.0,1321.0,899.3,897.0,187.83985200164528,0.07344601356610697,0.07344601356610697,0.0,0.0,11.117123126983643,True,True
full,sbert,SBERT MiniLM-L6-v2,transformer,sentence-transformers/all-MiniLM-L6-v2,kmeans,30,,0,0,,10,300,,euclidean,,17986,,,0.032152023166418076,4.29510893263974,0.35420094915375006,0.06633188155422153,1.0,30.0,17986.0,0.0,0.0,1.0,268.0,1075.0,599.5333333333333,600.0,174.3201524653864,0.05976870899588569,0.05976870899588569,0.0,0.0,13.473199129104614,True,True
